<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
US1.AAPL;15;11/12/20;2115;119.4700000;119.4900000;119.0700000;119.3700000;100561
US1.AAPL;15;11/12/20;2130;119.3100000;119.4500000;118.8900000;118.9400000;178647
US1.AAPL;15;11/12/20;2145;118.9400000;119.1200000;118.6800000;118.9000000;171909
US1.AAPL;15;11/12/20;2200;118.9100000;119.1800000;118.5800000;119.1400000;148325
US1.AAPL;15;11/12/20;2215;119.1300000;119.2900000;118.7200000;118.7600000;144421
US1.AAPL;15;11/12/20;2230;118.7700000;118.9800000;118.7000000;118.8900000;86791
US1.AAPL;15;11/12/20;2245;118.8700000;119.1600000;118.5900000;118.6900000;96257
US1.AAPL;15;11/12/20;2300;118.6600000;119.1800000;118.6000000;119.0800000;133815
US1.AAPL;15;11/12/20;2315;119.0700000;119.3000000;118.9100000;119.2300000;146026
US1.AAPL;15;11/12/20;2330;119.2200000;119.4600000;118.9700000;119.0300000;167216
US1.AAPL;15;11/12/20;2345;119.0400000;119.3000000;118.9400000;119.0400000;180315
US1.AAPL;15;11/13/20;0000;119.0400000;119.2900000;118.8000000;119.2300000;342002
US1.AAPL;15;11/13/20;1745;119.4600000;119.6700000;118.8900000;119.0700000;326323
US1.AAPL;15;11/13/20;1800;119.1300000;119.1500000;118.3800000;118.4000000;257058
US1.AAPL;15;11/13/20;1815;118.3800000;118.5100000;117.9300000;118.3500000;245432
US1.AAPL;15;11/13/20;1830;118.3500000;118.7300000;118.1800000;118.6900000;143223
US1.AAPL;15;11/13/20;1845;118.6800000;118.6800000;118.0700000;118.2900000;151866
US1.AAPL;15;11/13/20;1900;118.3000000;118.5200000;117.8800000;118.0200000;157094
US1.AAPL;15;11/13/20;1915;118.0200000;118.2350000;117.9400000;118.2100000;114184
US1.AAPL;15;11/13/20;1930;118.2450000;118.5000000;118.2200000;118.2600000;109239
US1.AAPL;15;11/13/20;1945;118.2500000;118.4600000;118.0100000;118.3800000;122488
US1.AAPL;15;11/13/20;2000;118.3900000;118.7650000;118.3300000;118.7200000;96238
US1.AAPL;15;11/13/20;2015;118.7300000;118.9900000;118.6950000;118.8800000;63434
US1.AAPL;15;11/13/20;2030;118.8300000;118.8800000;118.6300000;118.7800000;53308
US1.AAPL;15;11/13/20;2045;118.7800000;118.9200000;118.6300000;118.8200000;74553
US1.AAPL;15;11/13/20;2100;118.8500000;119.0400000;118.8100000;118.9500000;65525
US1.AAPL;15;11/13/20;2115;118.9700000;119.2100000;118.9300000;119.1200000;85568
US1.AAPL;15;11/13/20;2130;119.1100000;119.2500000;119.0000000;119.0300000;81727
US1.AAPL;15;11/13/20;2145;119.0300000;119.0700000;118.7000000;118.7000000;100059
US1.AAPL;15;11/13/20;2200;118.7200000;118.8000000;118.5000000;118.5700000;64732
US1.AAPL;15;11/13/20;2215;118.5800000;118.7300000;118.2400000;118.3400000;94712
US1.AAPL;15;11/13/20;2230;118.3200000;118.6900000;118.2000000;118.5000000;120843
US1.AAPL;15;11/13/20;2245;118.5100000;118.6600000;118.4800000;118.5900000;73743
US1.AAPL;15;11/13/20;2300;118.6100000;118.8900000;118.5000000;118.8600000;82253
US1.AAPL;15;11/13/20;2315;118.8700000;119.0600000;118.8000000;119.0000000;118161
US1.AAPL;15;11/13/20;2330;118.9900000;119.2300000;118.8100000;119.1700000;154390
US1.AAPL;15;11/13/20;2345;119.1900000;119.5000000;119.1600000;119.4700000;271471
US1.AAPL;15;11/14/20;0000;119.4700000;119.5600000;119.1600000;119.2300000;387609
US1.AAPL;15;11/16/20;1745;118.9200000;119.9200000;118.1800000;119.9200000;494937
US1.AAPL;15;11/16/20;1800;119.9300000;120.1300000;119.4400000;119.9100000;376993
US1.AAPL;15;11/16/20;1815;119.9450000;120.4100000;119.8100000;120.1000000;277892
US1.AAPL;15;11/16/20;1830;120.1200000;120.7100000;119.9800000;120.4500000;234290
US1.AAPL;15;11/16/20;1845;120.5000000;120.6600000;120.3200000;120.4600000;155568
US1.AAPL;15;11/16/20;1900;120.4400000;120.6900000;120.1300000;120.6800000;180936
US1.AAPL;15;11/16/20;1915;120.6700000;120.8300000;120.4850000;120.5600000;157496
US1.AAPL;15;11/16/20;1930;120.5500000;120.6600000;120.3100000;120.4600000;91995
US1.AAPL;15;11/16/20;1945;120.4700000;120.5400000;120.3200000;120.4800000;67970
US1.AAPL;15;11/16/20;2000;120.5100000;120.8000000;120.4000000;120.7500000;87592
US1.AAPL;15;11/16/20;2015;120.7600000;120.9900000;120.7300000;120.8000000;155709
US1.AAPL;15;11/16/20;2030;120.8200000;120.8200000;120.4400000;120.6500000;90089
US1.AAPL;15;11/16/20;2045;120.6400000;120.8300000;120.5300000;120.8200000;92661
US1.AAPL;15;11/16/20;2100;120.8100000;120.8100000;120.2900000;120.4300000;102309
US1.AAPL;15;11/16/20;2115;120.4200000;120.5800000;120.1700000;120.4200000;95364
US1.AAPL;15;11/16/20;2130;120.4500000;120.5800000;120.1500000;120.1700000;85857
US1.AAPL;15;11/16/20;2145;120.1800000;120.4300000;120.0000000;120.1400000;121093
US1.AAPL;15;11/16/20;2200;120.1300000;120.2700000;120.0200000;120.2000000;56657
US1.AAPL;15;11/16/20;2215;120.2300000;120.2500000;120.0300000;120.2200000;83033
US1.AAPL;15;11/16/20;2230;120.2100000;120.3600000;120.1300000;120.3100000;87775
US1.AAPL;15;11/16/20;2245;120.3200000;120.3200000;119.9100000;119.9300000;144580
US1.AAPL;15;11/16/20;2300;119.9400000;120.0500000;119.7900000;119.9000000;86185
US1.AAPL;15;11/16/20;2315;119.9000000;119.9900000;119.6500000;119.7000000;156523
US1.AAPL;15;11/16/20;2330;119.7000000;120.1200000;119.6800000;119.9200000;135614
US1.AAPL;15;11/16/20;2345;119.9200000;120.0700000;119.8600000;120.0300000;125372
US1.AAPL;15;11/17/20;0000;120.0300000;120.4900000;119.7400000;120.3650000;445031
US1.AAPL;15;11/17/20;1745;119.5300000;120.3000000;119.3900000;119.5200000;297959
US1.AAPL;15;11/17/20;1800;119.5100000;119.5100000;118.9600000;119.1400000;341499
US1.AAPL;15;11/17/20;1815;119.1500000;119.7200000;119.1200000;119.6300000;154219
US1.AAPL;15;11/17/20;1830;119.6000000;119.9100000;119.5000000;119.8400000;107801
US1.AAPL;15;11/17/20;1845;119.8500000;120.2800000;119.7900000;120.1800000;168533
US1.AAPL;15;11/17/20;1900;120.1900000;120.5300000;120.0400000;120.3700000;157500
US1.AAPL;15;11/17/20;1915;120.3600000;120.3800000;120.0600000;120.1400000;88443
US1.AAPL;15;11/17/20;1930;120.1800000;120.1800000;119.6100000;119.8300000;120432
US1.AAPL;15;11/17/20;1945;119.8200000;119.9800000;119.7500000;119.9300000;80659
US1.AAPL;15;11/17/20;2000;119.9300000;120.2100000;119.6900000;120.2100000;63394
US1.AAPL;15;11/17/20;2015;120.2100000;120.2600000;120.0200000;120.2500000;79977
US1.AAPL;15;11/17/20;2030;120.2400000;120.3300000;120.0800000;120.1900000;58022
US1.AAPL;15;11/17/20;2045;120.2000000;120.4200000;120.1900000;120.3100000;71127
US1.AAPL;15;11/17/20;2100;120.3200000;120.4800000;120.2700000;120.4800000;81468
US1.AAPL;15;11/17/20;2115;120.4900000;120.6700000;120.4700000;120.5500000;100833
US1.AAPL;15;11/17/20;2130;120.5700000;120.6100000;120.2850000;120.4700000;51704
US1.AAPL;15;11/17/20;2145;120.4800000;120.5300000;120.3000000;120.3700000;41788
US1.AAPL;15;11/17/20;2200;120.3700000;120.4500000;120.3100000;120.3600000;55786
US1.AAPL;15;11/17/20;2215;120.3500000;120.6100000;120.3100000;120.5250000;70815
US1.AAPL;15;11/17/20;2230;120.5200000;120.5500000;120.2600000;120.3000000;49617
US1.AAPL;15;11/17/20;2245;120.3000000;120.5400000;120.3000000;120.4400000;72721
US1.AAPL;15;11/17/20;2300;120.4500000;120.4600000;119.9700000;120.0100000;108370
US1.AAPL;15;11/17/20;2315;120.0100000;120.1400000;119.7700000;119.9400000;116232
US1.AAPL;15;11/17/20;2330;119.9400000;120.0400000;119.5400000;119.7600000;150110
US1.AAPL;15;11/17/20;2345;119.7400000;119.7900000;119.5500000;119.7600000;126246
US1.AAPL;15;11/18/20;0000;119.7500000;119.8100000;119.3200000;119.3900000;561908
US1.AAPL;15;11/18/20;1745;118.6700000;119.2400000;118.2500000;119.0000000;428343
US1.AAPL;15;11/18/20;1800;118.9950000;119.3800000;118.5800000;118.7800000;259830
US1.AAPL;15;11/18/20;1815;118.7700000;118.7800000;118.4300000;118.5000000;138803
US1.AAPL;15;11/18/20;1830;118.4900000;119.1500000;118.4000000;119.0200000;149571
US1.AAPL;15;11/18/20;1845;119.0400000;119.1200000;118.7500000;119.0800000;94752
US1.AAPL;15;11/18/20;1900;119.0700000;119.4900000;119.0500000;119.4800000;129831
US1.AAPL;15;11/18/20;1915;119.4900000;119.4900000;119.1650000;119.3600000;74573
US1.AAPL;15;11/18/20;1930;119.3800000;119.3800000;119.0900000;119.2700000;56515
US1.AAPL;15;11/18/20;1945;119.2700000;119.4700000;119.2200000;119.3600000;58480
US1.AAPL;15;11/18/20;2000;119.3800000;119.5800000;119.2400000;119.5100000;66506
US1.AAPL;15;11/18/20;2015;119.5200000;119.8100000;119.4900000;119.6300000;143038
US1.AAPL;15;11/18/20;2030;119.6200000;119.7300000;119.5250000;119.5600000;45658
US1.AAPL;15;11/18/20;2045;119.5950000;119.7700000;119.5800000;119.6600000;53373
US1.AAPL;15;11/18/20;2100;119.6700000;119.6900000;119.4500000;119.5500000;51605
US1.AAPL;15;11/18/20;2115;119.5600000;119.6950000;119.4500000;119.5400000;50152
US1.AAPL;15;11/18/20;2130;119.5400000;119.5700000;119.2600000;119.2600000;57760
US1.AAPL;15;11/18/20;2145;119.2600000;119.5100000;119.2400000;119.3600000;67650
US1.AAPL;15;11/18/20;2200;119.3500000;119.4200000;119.1400000;119.3200000;77664
US1.AAPL;15;11/18/20;2215;119.3150000;119.3300000;118.9800000;119.0400000;82822
US1.AAPL;15;11/18/20;2230;119.0400000;119.0900000;118.8100000;119.0400000;116223
US1.AAPL;15;11/18/20;2245;119.0200000;119.1500000;118.9100000;119.0900000;93916
US1.AAPL;15;11/18/20;2300;119.1000000;119.3300000;119.0800000;119.3300000;71033
US1.AAPL;15;11/18/20;2315;119.3300000;119.5300000;119.1700000;119.5000000;116334
US1.AAPL;15;11/18/20;2330;119.5200000;119.6100000;119.3000000;119.3700000;129709
US1.AAPL;15;11/18/20;2345;119.3800000;119.4300000;118.5100000;118.6200000;243440
US1.AAPL;15;11/19/20;0000;118.6400000;118.7800000;118.0000000;118.0000000;527912
US1.AAPL;15;11/19/20;1745;117.4500000;118.0500000;116.8100000;117.3200000;503829
US1.AAPL;15;11/19/20;1800;117.3200000;118.1100000;117.1900000;117.9500000;239886
US1.AAPL;15;11/19/20;1815;117.9400000;118.1500000;117.5300000;117.6400000;180133
US1.AAPL;15;11/19/20;1830;117.6500000;118.0100000;117.5200000;117.9900000;132890
US1.AAPL;15;11/19/20;1845;118.0000000;118.2900000;117.9200000;118.0800000;164629
US1.AAPL;15;11/19/20;1900;118.0900000;118.1900000;117.7700000;117.7700000;107445
US1.AAPL;15;11/19/20;1915;117.8100000;118.0000000;117.6700000;117.7500000;88925
US1.AAPL;15;11/19/20;1930;117.7600000;118.1100000;117.7400000;118.0900000;92691
US1.AAPL;15;11/19/20;1945;118.1000000;118.3700000;118.1000000;118.2200000;141070
US1.AAPL;15;11/19/20;2000;118.2100000;118.2900000;117.9200000;118.1400000;80781
US1.AAPL;15;11/19/20;2015;118.1700000;118.3400000;118.0600000;118.1000000;108537
US1.AAPL;15;11/19/20;2030;118.1000000;118.1400000;117.7200000;117.8600000;108383
US1.AAPL;15;11/19/20;2045;117.8600000;117.9800000;117.5900000;117.7300000;86214
US1.AAPL;15;11/19/20;2100;117.7300000;117.8100000;117.5800000;117.7200000;81523
US1.AAPL;15;11/19/20;2115;117.7200000;117.8500000;117.5900000;117.7300000;85824
US1.AAPL;15;11/19/20;2130;117.7400000;117.8900000;117.5500000;117.7800000;82562
US1.AAPL;15;11/19/20;2145;117.7850000;117.9800000;117.7700000;117.9500000;63124
US1.AAPL;15;11/19/20;2200;117.9600000;118.1400000;117.9300000;118.0800000;102110
US1.AAPL;15;11/19/20;2215;118.1000000;118.1700000;117.9400000;117.9700000;56855
US1.AAPL;15;11/19/20;2230;117.9700000;118.0600000;117.9100000;118.0400000;64800
US1.AAPL;15;11/19/20;2245;118.0450000;118.4900000;118.0400000;118.4900000;142563
US1.AAPL;15;11/19/20;2300;118.4850000;118.6900000;118.3500000;118.6300000;155729
US1.AAPL;15;11/19/20;2315;118.6400000;118.8200000;118.4400000;118.8100000;125045
US1.AAPL;15;11/19/20;2330;118.8100000;118.8100000;118.5200000;118.6400000;138331
US1.AAPL;15;11/19/20;2345;118.6300000;119.0300000;118.5500000;118.8400000;183761
US1.AAPL;15;11/20/20;0000;118.8350000;118.8500000;118.5300000;118.6400000;403761
US1.AAPL;15;11/20/20;1745;118.6400000;118.6400000;117.8500000;118.1800000;407608
US1.AAPL;15;11/20/20;1800;118.1600000;118.3100000;117.8500000;118.1400000;201359
US1.AAPL;15;11/20/20;1815;118.1300000;118.4500000;118.0600000;118.3100000;138911
US1.AAPL;15;11/20/20;1830;118.3300000;118.4300000;118.1300000;118.2800000;99634
US1.AAPL;15;11/20/20;1845;118.2700000;118.5500000;118.1800000;118.4800000;94115
US1.AAPL;15;11/20/20;1900;118.4950000;118.6300000;118.4400000;118.4600000;80893
US1.AAPL;15;11/20/20;1915;118.4600000;118.7600000;118.3900000;118.6150000;123353
US1.AAPL;15;11/20/20;1930;118.6100000;118.6300000;118.4400000;118.4500000;64316
US1.AAPL;15;11/20/20;1945;118.4500000;118.4700000;118.1100000;118.1300000;114179
US1.AAPL;15;11/20/20;2000;118.1200000;118.1500000;117.9050000;117.9900000;151356
US1.AAPL;15;11/20/20;2015;117.9900000;118.1700000;117.8800000;118.1700000;97353
US1.AAPL;15;11/20/20;2030;118.1750000;118.2150000;118.0800000;118.2000000;65928
US1.AAPL;15;11/20/20;2045;118.1900000;118.3000000;118.1000000;118.2500000;59201
US1.AAPL;15;11/20/20;2100;118.2400000;118.2900000;118.1000000;118.2700000;60791
US1.AAPL;15;11/20/20;2115;118.2600000;118.2800000;117.9600000;118.0800000;80791
US1.AAPL;15;11/20/20;2130;118.1000000;118.1500000;118.0600000;118.1300000;51197
US1.AAPL;15;11/20/20;2145;118.1200000;118.1900000;118.0800000;118.1400000;47817
US1.AAPL;15;11/20/20;2200;118.1500000;118.1500000;117.9050000;117.9600000;69184
US1.AAPL;15;11/20/20;2215;117.9600000;118.0400000;117.9100000;117.9400000;56119
US1.AAPL;15;11/20/20;2230;117.9600000;118.0900000;117.8900000;118.0100000;53928
US1.AAPL;15;11/20/20;2245;118.0100000;118.0100000;117.7100000;117.8500000;116986
US1.AAPL;15;11/20/20;2300;117.8600000;117.9500000;117.7900000;117.8700000;55559
US1.AAPL;15;11/20/20;2315;117.8700000;117.9500000;117.7300000;117.7700000;130551
US1.AAPL;15;11/20/20;2330;117.7600000;117.7700000;117.5100000;117.5700000;149681
US1.AAPL;15;11/20/20;2345;117.5600000;117.7300000;117.5000000;117.6600000;178903
US1.AAPL;15;11/21/20;0000;117.6600000;117.8600000;117.3000000;117.3200000;560385
US1.AAPL;15;11/23/20;1745;117.1700000;117.6200000;116.9200000;117.0800000;450474
US1.AAPL;15;11/23/20;1800;117.0700000;117.3400000;116.7300000;117.0100000;305952
US1.AAPL;15;11/23/20;1815;117.0100000;117.0650000;115.6200000;115.9100000;334981
US1.AAPL;15;11/23/20;1830;115.9100000;115.9900000;115.1100000;115.3900000;337557
US1.AAPL;15;11/23/20;1845;115.3700000;115.6000000;115.2700000;115.5000000;172030
US1.AAPL;15;11/23/20;1900;115.5200000;115.7100000;115.2800000;115.4400000;155789
US1.AAPL;15;11/23/20;1915;115.4400000;115.4400000;114.2800000;114.3300000;385154
US1.AAPL;15;11/23/20;1930;114.3100000;114.6200000;114.2250000;114.3400000;195739
US1.AAPL;15;11/23/20;1945;114.3400000;114.5400000;113.8100000;114.4700000;298096
US1.AAPL;15;11/23/20;2000;114.4700000;114.7600000;114.4600000;114.5100000;133413
US1.AAPL;15;11/23/20;2015;114.5000000;114.7800000;114.2750000;114.7700000;122157
US1.AAPL;15;11/23/20;2030;114.7500000;115.1900000;114.7400000;115.1200000;112646
US1.AAPL;15;11/23/20;2045;115.1200000;115.1200000;114.8600000;114.9100000;61592
US1.AAPL;15;11/23/20;2100;114.9300000;115.3200000;114.8600000;115.2800000;72395
US1.AAPL;15;11/23/20;2115;115.3100000;115.3500000;115.1100000;115.1800000;77621
US1.AAPL;15;11/23/20;2130;115.1800000;115.2000000;114.9300000;114.9900000;73655
US1.AAPL;15;11/23/20;2145;115.0000000;115.0200000;114.6500000;114.7750000;91921
US1.AAPL;15;11/23/20;2200;114.7800000;115.0200000;114.6000000;114.6100000;111809
US1.AAPL;15;11/23/20;2215;114.6100000;114.6800000;114.4400000;114.5600000;204680
US1.AAPL;15;11/23/20;2230;114.5600000;114.6100000;114.0150000;114.0600000;182392
US1.AAPL;15;11/23/20;2245;114.0500000;114.4200000;114.0400000;114.3000000;155256
US1.AAPL;15;11/23/20;2300;114.2900000;114.5800000;114.1000000;114.2000000;189171
US1.AAPL;15;11/23/20;2315;114.2000000;114.4700000;114.1600000;114.3300000;158516
US1.AAPL;15;11/23/20;2330;114.3400000;114.3400000;114.0000000;114.0300000;174888
US1.AAPL;15;11/23/20;2345;114.0300000;114.0700000;113.7700000;113.9900000;273539
US1.AAPL;15;11/24/20;0000;113.9850000;114.1700000;113.7550000;113.8500000;623737
US1.AAPL;15;11/24/20;1745;113.9100000;114.0200000;112.7700000;113.1200000;707610
US1.AAPL;15;11/24/20;1800;113.1100000;113.1100000;112.5900000;113.0250000;416742
US1.AAPL;15;11/24/20;1815;113.0200000;113.8100000;113.0200000;113.6800000;306881
US1.AAPL;15;11/24/20;1830;113.6800000;113.7800000;113.3900000;113.4100000;220878
US1.AAPL;15;11/24/20;1845;113.4000000;114.2500000;113.3500000;114.2500000;184663
US1.AAPL;15;11/24/20;1900;114.2450000;114.9000000;114.1400000;114.9000000;213232
US1.AAPL;15;11/24/20;1915;114.9100000;115.1200000;114.6800000;114.7400000;210383
US1.AAPL;15;11/24/20;1930;114.7400000;115.0100000;114.6650000;114.9200000;140807
US1.AAPL;15;11/24/20;1945;114.9100000;115.3700000;114.7700000;115.1900000;157603
US1.AAPL;15;11/24/20;2000;115.1950000;115.3400000;114.7400000;114.7900000;165632
US1.AAPL;15;11/24/20;2015;114.8100000;114.8600000;114.2400000;114.4600000;138565
US1.AAPL;15;11/24/20;2030;114.4700000;114.6900000;114.4600000;114.6600000;98965
US1.AAPL;15;11/24/20;2045;114.6700000;115.0100000;114.5600000;114.8600000;119197
US1.AAPL;15;11/24/20;2100;114.8600000;114.9800000;114.7400000;114.7700000;85098
US1.AAPL;15;11/24/20;2115;114.7900000;115.0100000;114.6200000;115.0100000;113420
US1.AAPL;15;11/24/20;2130;115.0000000;115.3000000;114.9300000;115.0300000;134500
US1.AAPL;15;11/24/20;2145;115.0700000;115.5500000;115.0500000;115.4900000;206239
US1.AAPL;15;11/24/20;2200;115.4700000;115.7000000;115.3300000;115.7000000;125093
US1.AAPL;15;11/24/20;2215;115.6900000;115.8500000;115.3150000;115.4750000;160405
US1.AAPL;15;11/24/20;2230;115.4700000;115.4700000;114.9800000;115.0800000;117625
US1.AAPL;15;11/24/20;2245;115.0800000;115.2700000;115.0300000;115.1350000;95013
US1.AAPL;15;11/24/20;2300;115.1200000;115.3600000;115.0100000;115.3600000;86802
US1.AAPL;15;11/24/20;2315;115.3600000;115.4850000;115.1800000;115.4850000;107368
US1.AAPL;15;11/24/20;2330;115.4800000;115.7100000;115.4650000;115.6700000;121569
US1.AAPL;15;11/24/20;2345;115.6700000;115.7300000;115.3600000;115.5200000;191427
US1.AAPL;15;11/25/20;0000;115.5200000;115.6800000;114.9700000;115.1800000;535512
US1.AAPL;15;11/25/20;1745;115.5400000;116.5200000;115.1800000;116.0300000;515844
US1.AAPL;15;11/25/20;1800;116.0500000;116.6000000;115.9000000;116.3600000;321684
US1.AAPL;15;11/25/20;1815;116.3600000;116.3900000;115.5500000;116.1400000;253629
US1.AAPL;15;11/25/20;1830;116.1400000;116.4000000;115.8000000;115.9700000;170649
US1.AAPL;15;11/25/20;1845;115.9900000;116.3000000;115.9000000;116.2900000;98271
US1.AAPL;15;11/25/20;1900;116.2700000;116.5200000;116.2500000;116.4900000;110076
US1.AAPL;15;11/25/20;1915;116.5000000;116.7500000;116.4650000;116.5600000;108315
US1.AAPL;15;11/25/20;1930;116.5500000;116.5600000;116.0000000;116.1700000;90610
US1.AAPL;15;11/25/20;1945;116.1700000;116.3200000;115.8900000;115.9800000;106858
US1.AAPL;15;11/25/20;2000;115.9600000;116.1400000;115.9000000;116.0300000;94400
US1.AAPL;15;11/25/20;2015;116.0600000;116.0600000;115.7100000;115.8400000;60419
US1.AAPL;15;11/25/20;2030;115.8500000;116.0100000;115.8000000;115.9600000;51760
US1.AAPL;15;11/25/20;2045;115.9400000;116.0900000;115.8600000;115.9700000;44990
US1.AAPL;15;11/25/20;2100;115.9700000;116.3300000;115.9700000;116.2100000;54242
US1.AAPL;15;11/25/20;2115;116.2100000;116.3300000;116.1500000;116.1800000;67774
US1.AAPL;15;11/25/20;2130;116.1500000;116.1800000;116.0000000;116.0300000;34494
US1.AAPL;15;11/25/20;2145;116.0200000;116.1100000;115.8800000;116.1000000;51400
US1.AAPL;15;11/25/20;2200;116.0800000;116.0800000;115.9400000;115.9900000;47088
US1.AAPL;15;11/25/20;2215;115.9800000;115.9800000;115.7400000;115.8400000;69663
US1.AAPL;15;11/25/20;2230;115.8200000;116.0400000;115.8000000;116.0300000;80362
US1.AAPL;15;11/25/20;2245;116.0400000;116.1300000;115.8100000;115.8500000;66047
US1.AAPL;15;11/25/20;2300;115.8600000;116.1100000;115.8600000;116.1100000;55498
US1.AAPL;15;11/25/20;2315;116.1200000;116.2200000;115.9700000;116.1800000;143576
US1.AAPL;15;11/25/20;2330;116.1800000;116.3700000;116.1200000;116.3400000;118764
US1.AAPL;15;11/25/20;2345;116.3400000;116.4600000;116.1300000;116.2600000;169708
US1.AAPL;15;11/26/20;0000;116.2700000;116.3000000;115.9500000;116.0300000;424972
US1.AAPL;15;11/27/20;1745;116.5700000;117.3000000;116.4800000;117.0300000;414503
US1.AAPL;15;11/27/20;1800;117.0100000;117.1700000;116.7800000;116.9700000;212548
